id,genre,instrument,mood/theme
gWA_sFM_c01_d25_mWA1_ch02_4,reggae,"bass,guitar,synthesizer",energetic
gWA_sFM_c01_d25_mWA1_ch02_5,reggae,"synthesizer,bass,electricpiano",energetic
gWA_sFM_c01_d25_mWA1_ch02_6,reggae,"bass,guitar,electricpiano",film
gWA_sFM_c01_d25_mWA1_ch02_7,reggae,"bass,synthesizer,electricpiano",film
gWA_sFM_c01_d25_mWA1_ch02_8,reggae,"bass,synthesizer,guitar",energetic
gWA_sFM_c01_d26_mWA1_ch09_1,jazz,"bass,electricguitar,acousticguitar",energetic
gWA_sFM_c01_d26_mWA1_ch09_2,reggae,"bass,electricpiano,synthesizer",energetic
gWA_sFM_c01_d26_mWA1_ch09_3,reggae,"bass,synthesizer,electricpiano",film
gWA_sFM_c01_d26_mWA1_ch09_4,reggae,"bass,guitar,synthesizer",energetic
gWA_sFM_c01_d26_mWA1_ch09_5,reggae,"synthesizer,bass,electricpiano",energetic
gWA_sFM_c01_d26_mWA1_ch09_6,reggae,"bass,guitar,electricpiano",film
gWA_sFM_c01_d26_mWA1_ch09_7,reggae,"bass,synthesizer,electricpiano",film
gWA_sFM_c01_d26_mWA1_ch09_8,reggae,"bass,synthesizer,guitar",energetic
gWA_sFM_c01_d27_mWA1_ch16_1,jazz,"bass,electricguitar,acousticguitar",energetic
gWA_sFM_c01_d27_mWA1_ch16_2,reggae,"bass,electricpiano,synthesizer",energetic
gWA_sFM_c01_d27_mWA1_ch16_3,reggae,"bass,synthesizer,electricpiano",film
gWA_sFM_c01_d27_mWA1_ch16_4,reggae,"bass,guitar,synthesizer",energetic
gWA_sFM_c01_d27_mWA1_ch16_5,reggae,"synthesizer,bass,electricpiano",energetic
gWA_sFM_c01_d27_mWA1_ch16_6,reggae,"bass,guitar,electricpiano",film
gWA_sFM_c01_d27_mWA1_ch16_7,reggae,"bass,synthesizer,electricpiano",film
gWA_sFM_c01_d27_mWA1_ch16_8,reggae,"bass,synthesizer,guitar",energetic
gWA_sBM_c01_d25_mWA2_ch03_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch03_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch04_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch04_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch05_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch05_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch06_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch06_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch07_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch07_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch08_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch08_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch09_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch09_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d25_mWA2_ch10_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d25_mWA2_ch10_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch03_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch03_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch04_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch04_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch05_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch05_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch06_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch06_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch07_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch07_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch08_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch08_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch09_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch09_2,rock,"bass,drums,drummachine",energetic
gWA_sBM_c01_d27_mWA2_ch10_1,electronic,"drummachine,drums,bass",energetic
gWA_sBM_c01_d27_mWA2_ch10_2,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d25_mWA2_ch03_1,poprock,"drummachine,drums,bass",energetic
gWA_sFM_c01_d25_mWA2_ch03_2,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d25_mWA2_ch03_3,poprock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d25_mWA2_ch03_4,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d25_mWA2_ch03_5,indie,"drums,drummachine,bass",energetic
gWA_sFM_c01_d25_mWA2_ch03_6,rock,"bass,drums,synthesizer",energetic
gWA_sFM_c01_d25_mWA2_ch03_7,rock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d25_mWA2_ch03_8,rock,"synthesizer,drums,bass",energetic
gWA_sFM_c01_d26_mWA2_ch10_1,poprock,"drummachine,drums,bass",energetic
gWA_sFM_c01_d26_mWA2_ch10_2,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d26_mWA2_ch10_3,poprock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d26_mWA2_ch10_4,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d26_mWA2_ch10_5,indie,"drums,drummachine,bass",energetic
gWA_sFM_c01_d26_mWA2_ch10_6,rock,"bass,drums,synthesizer",energetic
gWA_sFM_c01_d26_mWA2_ch10_7,rock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d26_mWA2_ch10_8,rock,"synthesizer,drums,bass",energetic
gWA_sFM_c01_d27_mWA2_ch17_1,poprock,"drummachine,drums,bass",energetic
gWA_sFM_c01_d27_mWA2_ch17_2,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA2_ch17_3,poprock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch17_4,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA2_ch17_5,indie,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch17_6,rock,"bass,drums,synthesizer",energetic
gWA_sFM_c01_d27_mWA2_ch17_7,rock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch17_8,rock,"synthesizer,drums,bass",energetic
gWA_sFM_c01_d27_mWA2_ch21_1,poprock,"drummachine,drums,bass",energetic
gWA_sFM_c01_d27_mWA2_ch21_2,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA2_ch21_3,poprock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch21_4,rock,"bass,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA2_ch21_5,indie,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch21_6,rock,"bass,drums,synthesizer",energetic
gWA_sFM_c01_d27_mWA2_ch21_7,rock,"drums,drummachine,bass",energetic
gWA_sFM_c01_d27_mWA2_ch21_8,rock,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d25_mWA3_ch03_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch03_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch04_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch04_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch05_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch05_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch06_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch06_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch07_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch07_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch08_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch08_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch09_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch09_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d25_mWA3_ch10_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d25_mWA3_ch10_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch03_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch03_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch04_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch04_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch05_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch05_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch06_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch06_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch07_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch07_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch08_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch08_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch09_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch09_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d27_mWA3_ch10_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sBM_c01_d27_mWA3_ch10_2,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d25_mWA3_ch04_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sFM_c01_d25_mWA3_ch04_2,poprock,"synthesizer,guitar,drums",energetic
gWA_sFM_c01_d25_mWA3_ch04_3,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d25_mWA3_ch04_4,poprock,"drummachine,drums,synthesizer",energetic
gWA_sFM_c01_d25_mWA3_ch04_5,poprock,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d25_mWA3_ch04_6,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d25_mWA3_ch04_7,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch11_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sFM_c01_d26_mWA3_ch11_2,poprock,"synthesizer,guitar,drums",energetic
gWA_sFM_c01_d26_mWA3_ch11_3,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch11_4,poprock,"drummachine,drums,synthesizer",energetic
gWA_sFM_c01_d26_mWA3_ch11_5,poprock,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch11_6,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch11_7,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch14_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sFM_c01_d26_mWA3_ch14_2,poprock,"synthesizer,guitar,drums",energetic
gWA_sFM_c01_d26_mWA3_ch14_3,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch14_4,poprock,"drummachine,drums,synthesizer",energetic
gWA_sFM_c01_d26_mWA3_ch14_5,poprock,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch14_6,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d26_mWA3_ch14_7,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d27_mWA3_ch18_1,instrumentalpop,"bass,drummachine,piano",energetic
gWA_sFM_c01_d27_mWA3_ch18_2,poprock,"synthesizer,guitar,drums",energetic
gWA_sFM_c01_d27_mWA3_ch18_3,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d27_mWA3_ch18_4,poprock,"drummachine,drums,synthesizer",energetic
gWA_sFM_c01_d27_mWA3_ch18_5,poprock,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA3_ch18_6,poprock,"drums,synthesizer,drummachine",energetic
gWA_sFM_c01_d27_mWA3_ch18_7,poprock,"drums,synthesizer,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch03_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch03_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch04_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch04_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch05_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch05_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch06_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch06_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch07_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch07_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch08_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch08_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch09_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch09_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d26_mWA4_ch10_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d26_mWA4_ch10_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch03_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch03_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch04_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch04_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch05_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch05_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch06_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch06_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch07_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch07_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch08_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch08_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch09_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch09_2,techno,"synthesizer,drums,bass",energetic
gWA_sBM_c01_d27_mWA4_ch10_1,techno,"bass,piano,drummachine",energetic
gWA_sBM_c01_d27_mWA4_ch10_2,techno,"synthesizer,drums,bass",energetic
gWA_sFM_c01_d25_mWA4_ch05_1,techno,"bass,piano,drummachine",energetic
gWA_sFM_c01_d25_mWA4_ch05_2,techno,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d25_mWA4_ch05_3,techno,"synthesizer,piano,drums",energetic
gWA_sFM_c01_d25_mWA4_ch05_4,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d25_mWA4_ch05_5,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d25_mWA4_ch05_6,techno,"drums,drummachine,synthesizer",energetic
gWA_sFM_c01_d26_mWA4_ch12_1,techno,"bass,piano,drummachine",energetic
gWA_sFM_c01_d26_mWA4_ch12_2,techno,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d26_mWA4_ch12_3,techno,"synthesizer,piano,drums",energetic
gWA_sFM_c01_d26_mWA4_ch12_4,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d26_mWA4_ch12_5,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d26_mWA4_ch12_6,techno,"drums,drummachine,synthesizer",energetic
gWA_sFM_c01_d27_mWA4_ch19_1,techno,"bass,piano,drummachine",energetic
gWA_sFM_c01_d27_mWA4_ch19_2,techno,"synthesizer,drums,drummachine",energetic
gWA_sFM_c01_d27_mWA4_ch19_3,techno,"synthesizer,piano,drums",energetic
gWA_sFM_c01_d27_mWA4_ch19_4,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d27_mWA4_ch19_5,techno,"synthesizer,drums,piano",energetic
gWA_sFM_c01_d27_mWA4_ch19_6,techno,"drums,drummachine,synthesizer",energetic
gWA_sBM_c01_d26_mWA5_ch03_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch04_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch05_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch06_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch07_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch08_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch09_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d26_mWA5_ch10_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch03_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch04_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch05_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch06_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch07_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch08_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch09_1,jazz,"piano,guitar,drummachine",energetic
gWA_sBM_c01_d27_mWA5_ch10_1,jazz,"piano,guitar,drummachine",energetic
gWA_sFM_c01_d25_mWA5_ch06_1,jazz,"piano,guitar,drummachine",energetic
gWA_sFM_c01_d25_mWA5_ch06_2,newage,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d25_mWA5_ch06_3,metal,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d25_mWA5_ch06_4,newage,"synthesizer,piano,guitar",energetic
gWA_sFM_c01_d25_mWA5_ch06_5,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d25_mWA5_ch06_6,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d25_mWA5_ch07_1,jazz,"piano,guitar,drummachine",energetic
gWA_sFM_c01_d25_mWA5_ch07_2,newage,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d25_mWA5_ch07_3,metal,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d25_mWA5_ch07_4,newage,"synthesizer,piano,guitar",energetic
gWA_sFM_c01_d25_mWA5_ch07_5,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d25_mWA5_ch07_6,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d26_mWA5_ch13_1,jazz,"piano,guitar,drummachine",energetic
gWA_sFM_c01_d26_mWA5_ch13_2,newage,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d26_mWA5_ch13_3,metal,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d26_mWA5_ch13_4,newage,"synthesizer,piano,guitar",energetic
gWA_sFM_c01_d26_mWA5_ch13_5,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d26_mWA5_ch13_6,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d27_mWA5_ch20_1,jazz,"piano,guitar,drummachine",energetic
gWA_sFM_c01_d27_mWA5_ch20_2,newage,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d27_mWA5_ch20_3,metal,"synthesizer,guitar,piano",energetic
gWA_sFM_c01_d27_mWA5_ch20_4,newage,"synthesizer,piano,guitar",energetic
gWA_sFM_c01_d27_mWA5_ch20_5,metal,"guitar,synthesizer,piano",energetic
gWA_sFM_c01_d27_mWA5_ch20_6,metal,"guitar,synthesizer,piano",energetic
gBR_sBM_c01_d04_mBR0_ch02_1,instrumentalpop,"drummachine,piano,acousticguitar",energetic
gBR_sBM_c01_d04_mBR0_ch02_2,instrumentalpop,"drums,drummachine,piano",film
gBR_sBM_c01_d05_mBR0_ch02_1,instrumentalpop,"drummachine,piano,acousticguitar",energetic
gBR_sBM_c01_d05_mBR0_ch02_2,newage,"drums,synthesizer,piano",film
gHO_sBM_c01_d20_mHO5_ch02_1,techno,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d21_mHO5_ch02_1,techno,"drummachine,drums,synthesizer",energetic
gJB_sBM_c01_d08_mJB5_ch02_1,instrumentalpop,"piano,strings,acousticguitar",emotional
gJB_sBM_c01_d09_mJB5_ch02_1,instrumentalpop,"piano,strings,acousticguitar",emotional
gJS_sBM_c01_d01_mJS3_ch02_1,jazz,"bass,piano,drummachine",energetic
gJS_sBM_c01_d01_mJS3_ch02_2,reggae,"synthesizer,drums,bass",energetic
gJS_sBM_c01_d03_mJS3_ch02_1,jazz,"bass,piano,drummachine",energetic
gJS_sBM_c01_d03_mJS3_ch02_2,reggae,"synthesizer,drums,bass",energetic
gKR_sBM_c01_d28_mKR2_ch02_1,instrumentalpop,"piano,drummachine,guitar",energetic
gKR_sBM_c01_d28_mKR2_ch02_2,newage,"synthesizer,drummachine,piano",energetic
gKR_sBM_c01_d30_mKR2_ch02_1,instrumentalpop,"piano,drummachine,guitar",energetic
gKR_sBM_c01_d30_mKR2_ch02_2,newage,"synthesizer,drummachine,piano",energetic
gLH_sBM_c01_d17_mLH4_ch02_1,jazz,"piano,drummachine,electricpiano",happy
gLH_sBM_c01_d17_mLH4_ch02_2,reggae,"drums,drummachine,synthesizer",energetic
gLH_sBM_c01_d18_mLH4_ch02_1,jazz,"piano,drummachine,electricpiano",happy
gLH_sBM_c01_d18_mLH4_ch02_2,reggae,"drums,drummachine,synthesizer",energetic
gLO_sBM_c01_d13_mLO2_ch02_1,indie,"electricpiano,piano,guitar",energetic
gLO_sBM_c01_d13_mLO2_ch02_2,reggae,"synthesizer,electricpiano,piano",film
gLO_sBM_c01_d15_mLO2_ch02_1,indie,"electricpiano,piano,guitar",energetic
gLO_sBM_c01_d15_mLO2_ch02_2,reggae,"synthesizer,electricpiano,piano",film
gMH_sBM_c01_d22_mMH3_ch02_1,instrumentalpop,"piano,drummachine,electricpiano",energetic
gMH_sBM_c01_d22_mMH3_ch02_2,newage,"synthesizer,computer,piano",film
gMH_sBM_c01_d24_mMH3_ch02_1,instrumentalpop,"piano,drummachine,electricpiano",energetic
gMH_sBM_c01_d24_mMH3_ch02_2,newage,"synthesizer,computer,piano",film
gPO_sBM_c01_d10_mPO1_ch02_1,rock,"drummachine,bass,piano",energetic
gPO_sBM_c01_d10_mPO1_ch02_2,indie,"synthesizer,bass,drums",energetic
gPO_sBM_c01_d11_mPO1_ch02_1,rock,"drummachine,bass,piano",energetic
gPO_sBM_c01_d11_mPO1_ch02_2,indie,"synthesizer,bass,drums",energetic
gWA_sBM_c01_d25_mWA0_ch02_1,rock,"piano,bass,drummachine",energetic
gWA_sBM_c01_d25_mWA0_ch02_2,poprock,"drums,synthesizer,bass",energetic
gWA_sBM_c01_d26_mWA0_ch02_1,rock,"piano,bass,drummachine",energetic
gWA_sBM_c01_d26_mWA0_ch02_2,poprock,"drums,synthesizer,bass",energetic
gBR_sBM_c01_d04_mBR0_ch01_1,instrumentalpop,"drummachine,acousticguitar,piano",film
gBR_sBM_c01_d04_mBR0_ch01_2,newage,"synthesizer,drums,piano",film
gBR_sBM_c01_d05_mBR0_ch01_1,instrumentalpop,"drummachine,acousticguitar,piano",film
gBR_sBM_c01_d05_mBR0_ch01_2,newage,"synthesizer,drums,piano",film
gHO_sBM_c01_d20_mHO5_ch01_1,techno,"drummachine,synthesizer,drums",energetic
gHO_sBM_c01_d21_mHO5_ch01_1,techno,"drummachine,synthesizer,drums",energetic
gJB_sBM_c01_d08_mJB5_ch01_1,instrumentalpop,"piano,strings,bass",emotional
gJB_sBM_c01_d09_mJB5_ch01_1,instrumentalpop,"piano,strings,bass",emotional
gJS_sBM_c01_d01_mJS3_ch01_1,techno,"bass,piano,drummachine",energetic
gJS_sBM_c01_d01_mJS3_ch01_2,newage,"synthesizer,drums,bass",energetic
gJS_sBM_c01_d03_mJS3_ch01_1,techno,"bass,piano,drummachine",energetic
gJS_sBM_c01_d03_mJS3_ch01_2,newage,"synthesizer,drums,bass",energetic
gKR_sBM_c01_d28_mKR2_ch01_1,instrumentalpop,"piano,drummachine,guitar",energetic
gKR_sBM_c01_d28_mKR2_ch01_2,newage,"synthesizer,drums,piano",energetic
gKR_sBM_c01_d30_mKR2_ch01_1,instrumentalpop,"piano,drummachine,guitar",energetic
gKR_sBM_c01_d30_mKR2_ch01_2,newage,"synthesizer,drums,piano",energetic
gLH_sBM_c01_d17_mLH4_ch01_1,reggae,"piano,drummachine,electricpiano",energetic
gLH_sBM_c01_d17_mLH4_ch01_2,reggae,"synthesizer,drums,computer",energetic
gLH_sBM_c01_d18_mLH4_ch01_1,reggae,"piano,drummachine,electricpiano",energetic
gLH_sBM_c01_d18_mLH4_ch01_2,reggae,"synthesizer,drums,computer",energetic
gLO_sBM_c01_d13_mLO2_ch01_1,jazz,"piano,electricpiano,guitar",energetic
gLO_sBM_c01_d13_mLO2_ch01_2,newage,"synthesizer,piano,electricpiano",film
gLO_sBM_c01_d15_mLO2_ch01_1,jazz,"piano,electricpiano,guitar",energetic
gLO_sBM_c01_d15_mLO2_ch01_2,newage,"synthesizer,piano,electricpiano",film
gMH_sBM_c01_d22_mMH3_ch01_1,instrumentalpop,"piano,drummachine,electricpiano",film
gMH_sBM_c01_d22_mMH3_ch01_2,newage,"drummachine,synthesizer,piano",film
gMH_sBM_c01_d24_mMH3_ch01_1,instrumentalpop,"piano,drummachine,electricpiano",film
gMH_sBM_c01_d24_mMH3_ch01_2,newage,"drummachine,synthesizer,piano",film
